Comunidades y Ciudades Autónomas;Sexo;Nivel de formación alcanzado;Periodo;Total
17 Rioja, La;Ambos sexos;Educación primaria;2017T1;39,1
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2023T2;100,0
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2023T1;97,0
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2022T4;93,4
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2022T3;93,3
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2022T2;91,0
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2022T1;95,9
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2021T4;91,8
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2021T3;89,3
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2021T2;92,6
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2021T1;95,6
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2020T4;93,3
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2020T3;92,5
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2020T2;93,1
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2020T1;93,0
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2019T4;90,7
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2019T3;91,0
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2019T2;89,4
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2019T1;96,7
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2018T4;92,5
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2018T3;90,3
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2018T2;90,1
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2018T1;88,7
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2017T4;89,2
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2017T3;84,2
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2017T2;82,7
17 Rioja, La;Ambos sexos;Primera etapa de educación secundaria y similar;2017T1;83,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2023T2;34,8
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2023T1;36,7
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T4;38,4
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T3;37,4
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T2;36,7
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T1;33,4
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T4;35,0
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T3;35,3
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T2;35,5
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T1;34,0
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T4;33,0
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T3;35,0
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T2;34,7
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T1;36,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T4;36,8
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T3;34,5
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T2;34,4
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T1;33,0
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T4;34,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T3;34,3
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T2;32,5
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T1;34,9
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T4;35,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T3;36,4
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T2;31,8
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T1;31,1
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;25,5
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;25,2
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;25,9
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;26,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;26,3
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;25,2
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;26,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;25,2
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;24,0
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;24,9
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T4;25,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T3;25,3
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T2;23,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T1;21,9
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T4;23,3
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T3;22,4
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T2;21,1
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T1;22,3
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T4;22,7
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T3;23,6
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T2;22,8
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T1;21,7
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T4;21,8
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T3;22,3
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T2;22,9
17 Rioja, La;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T1;22,6
17 Rioja, La;Ambos sexos;Educación superior;2023T2;87,0
17 Rioja, La;Ambos sexos;Educación superior;2023T1;86,5
17 Rioja, La;Ambos sexos;Educación superior;2022T4;89,6
17 Rioja, La;Ambos sexos;Educación superior;2022T3;87,2
17 Rioja, La;Ambos sexos;Educación superior;2022T2;87,8
17 Rioja, La;Ambos sexos;Educación superior;2022T1;85,1
17 Rioja, La;Ambos sexos;Educación superior;2021T4;83,8
17 Rioja, La;Ambos sexos;Educación superior;2021T3;85,7
17 Rioja, La;Ambos sexos;Educación superior;2021T2;83,9
17 Rioja, La;Ambos sexos;Educación superior;2021T1;81,2
17 Rioja, La;Ambos sexos;Educación superior;2020T4;81,1
17 Rioja, La;Ambos sexos;Educación superior;2020T3;80,4
17 Rioja, La;Ambos sexos;Educación superior;2020T2;82,3
17 Rioja, La;Ambos sexos;Educación superior;2020T1;81,0
17 Rioja, La;Ambos sexos;Educación superior;2019T4;81,1
17 Rioja, La;Ambos sexos;Educación superior;2019T3;79,9
17 Rioja, La;Ambos sexos;Educación superior;2019T2;79,0
17 Rioja, La;Ambos sexos;Educación superior;2019T1;76,6
17 Rioja, La;Ambos sexos;Educación superior;2018T4;74,6
17 Rioja, La;Ambos sexos;Educación superior;2018T3;76,4
17 Rioja, La;Ambos sexos;Educación superior;2018T2;76,4
17 Rioja, La;Ambos sexos;Educación superior;2018T1;74,8
17 Rioja, La;Ambos sexos;Educación superior;2017T4;73,4
17 Rioja, La;Ambos sexos;Educación superior;2017T3;73,9
17 Rioja, La;Ambos sexos;Educación superior;2017T2;74,5
17 Rioja, La;Ambos sexos;Educación superior;2017T1;74,1
18 Ceuta;Ambos sexos;Analfabetos;2023T2;2,4
18 Ceuta;Ambos sexos;Analfabetos;2023T1;1,8
18 Ceuta;Ambos sexos;Analfabetos;2022T4;1,9
18 Ceuta;Ambos sexos;Analfabetos;2022T3;2,2
18 Ceuta;Ambos sexos;Analfabetos;2022T2;2,4
18 Ceuta;Ambos sexos;Analfabetos;2022T1;1,8
18 Ceuta;Ambos sexos;Analfabetos;2021T4;1,1
18 Ceuta;Ambos sexos;Analfabetos;2021T3;1,0
18 Ceuta;Ambos sexos;Analfabetos;2021T2;1,1
18 Ceuta;Ambos sexos;Analfabetos;2021T1;1,3
18 Ceuta;Ambos sexos;Analfabetos;2020T4;1,6
18 Ceuta;Ambos sexos;Analfabetos;2020T3;1,9
18 Ceuta;Ambos sexos;Analfabetos;2020T2;2,1
18 Ceuta;Ambos sexos;Analfabetos;2020T1;2,6
18 Ceuta;Ambos sexos;Analfabetos;2019T4;2,8
18 Ceuta;Ambos sexos;Analfabetos;2019T3;3,1
18 Ceuta;Ambos sexos;Analfabetos;2019T2;3,1
18 Ceuta;Ambos sexos;Analfabetos;2019T1;2,8
18 Ceuta;Ambos sexos;Analfabetos;2018T4;2,5
18 Ceuta;Ambos sexos;Analfabetos;2018T3;3,1
18 Ceuta;Ambos sexos;Analfabetos;2018T2;3,2
18 Ceuta;Ambos sexos;Analfabetos;2018T1;3,6
18 Ceuta;Ambos sexos;Analfabetos;2017T4;3,5
18 Ceuta;Ambos sexos;Analfabetos;2017T3;3,2
18 Ceuta;Ambos sexos;Analfabetos;2017T2;3,5
18 Ceuta;Ambos sexos;Analfabetos;2017T1;3,8
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2023T2;1,3
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2023T1;1,0
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2022T4;1,1
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2022T3;1,0
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2022T2;1,1
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2022T1;0,4
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2021T4;0,5
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2021T3;0,6
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2021T2;0,7
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2021T1;1,1
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2020T4;1,2
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2020T3;1,5
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2020T2;1,5
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2020T1;1,2
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2019T4;1,1
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2019T3;1,5
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2019T2;1,6
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2019T1;2,2
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2018T4;2,5
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2018T3;2,3
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2018T2;1,9
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2018T1;1,7
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2017T4;1,3
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2017T3;1,1
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2017T2;1,7
18 Ceuta;Ambos sexos;Estudios primarios incompletos;2017T1;2,7
18 Ceuta;Ambos sexos;Educación primaria;2023T2;11,5
18 Ceuta;Ambos sexos;Educación primaria;2023T1;12,1
18 Ceuta;Ambos sexos;Educación primaria;2022T4;12,8
18 Ceuta;Ambos sexos;Educación primaria;2022T3;12,8
18 Ceuta;Ambos sexos;Educación primaria;2022T2;10,1
18 Ceuta;Ambos sexos;Educación primaria;2022T1;11,3
18 Ceuta;Ambos sexos;Educación primaria;2021T4;10,1
18 Ceuta;Ambos sexos;Educación primaria;2021T3;10,6
18 Ceuta;Ambos sexos;Educación primaria;2021T2;8,9
18 Ceuta;Ambos sexos;Educación primaria;2021T1;10,5
18 Ceuta;Ambos sexos;Educación primaria;2020T4;12,4
18 Ceuta;Ambos sexos;Educación primaria;2020T3;11,7
18 Ceuta;Ambos sexos;Educación primaria;2020T2;10,7
18 Ceuta;Ambos sexos;Educación primaria;2020T1;11,3
18 Ceuta;Ambos sexos;Educación primaria;2019T4;12,0
18 Ceuta;Ambos sexos;Educación primaria;2019T3;11,1
18 Ceuta;Ambos sexos;Educación primaria;2019T2;11,7
18 Ceuta;Ambos sexos;Educación primaria;2019T1;12,4
18 Ceuta;Ambos sexos;Educación primaria;2018T4;11,9
18 Ceuta;Ambos sexos;Educación primaria;2018T3;10,4
18 Ceuta;Ambos sexos;Educación primaria;2018T2;11,2
18 Ceuta;Ambos sexos;Educación primaria;2018T1;11,6
18 Ceuta;Ambos sexos;Educación primaria;2017T4;12,0
18 Ceuta;Ambos sexos;Educación primaria;2017T3;12,0
18 Ceuta;Ambos sexos;Educación primaria;2017T2;11,0
18 Ceuta;Ambos sexos;Educación primaria;2017T1;10,3
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2023T2;25,5
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2023T1;24,1
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2022T4;23,4
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2022T3;24,9
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2022T2;20,7
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2022T1;23,1
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2021T4;21,3
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2021T3;22,1
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2021T2;20,0
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2021T1;18,7
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2020T4;19,8
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2020T3;21,0
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2020T2;21,5
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2020T1;22,2
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2019T4;21,2
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2019T3;21,4
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2019T2;21,6
18 Ceuta;Ambos sexos;Primera etapa de educación secundaria y similar;2019T1;21,1
